PIVlab, ASCII chart output - 03-May-2024
FRAME: 2, filenames: A:[2]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-1.avi & B:[3]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
10,10,NaN,NaN,2
10,18,-0.3513007164,2.484849691,1
10,26,-0.2833636999,2.090969086,1
10,34,-0.3739661276,2.203710079,1
10,42,-0.421847105,2.654548168,1
10,50,-0.7573469877,2.420016289,1
10,58,-0.7409868836,2.545903444,1
10,66,-1.150560379,1.28590095,1
10,74,-0.3487308621,0.6306729317,1
10,82,-0.8205655813,1.768669367,1
10,90,-1.477597237,2.544270992,1
10,98,NaN,NaN,2
10,106,NaN,NaN,2
10,114,-1.539805174,1.200133085,1
10,122,-0.7534792423,1.382415056,1
10,130,0.05287349224,1.385754943,1
10,138,0.008857965469,2.189918041,1
10,146,-1.151544094,2.586573124,1
10,154,-1.707832217,2.895225525,1
10,162,-1.328737974,2.374355793,1
10,170,-0.9447203875,1.908691883,1
10,178,-0.6928989887,1.431957006,1
10,186,-0.6422536373,2.052540302,1
10,194,-0.7982829809,2.094759464,1
10,202,-0.2077662945,1.839117169,1
10,210,0.05585134029,1.693953633,1
10,218,-0.3301935196,1.783096671,1
10,226,-0.6187843084,2.126019001,1
10,234,-0.6137173176,2.017529726,1
10,242,-0.6401475668,1.855333328,1
10,250,-0.8463467956,2.425060749,1
10,258,-0.7754909992,2.235697985,1
10,266,-0.3370770216,2.294479847,1
10,274,-0.07410813868,2.125292301,1
10,282,0.2716141343,1.950017333,1
10,290,0.5251783133,1.759034872,1
10,298,0.5696620345,1.645958781,1
10,306,0.7906494141,1.676411867,1
10,314,1.24965167,1.666531801,1
10,322,1.200130463,1.578910589,1
10,330,1.266144395,1.152348876,1
10,338,NaN,NaN,2
10,346,NaN,NaN,2
10,354,1.206910968,0.5190341473,1
10,362,0.6558340192,0.1879205704,1
10,370,0.3371864557,-0.219976902,1
10,378,0.3528178334,1.805909157,1
10,386,0.2327810526,0.769918859,1
10,394,0.04408992082,0.2952193618,1
10,402,0.009970873594,0.3052311242,1
10,410,0.1297067106,0.2487836182,1
10,418,0.1477781534,-0.04609143734,1
10,426,0.2697845697,-0.08850625157,1
10,434,0.3685977757,-0.1690140069,1
10,442,0.1757892519,-0.4110726714,1
10,450,-0.1733353436,-0.2721877098,1
10,458,-0.7064170837,0.2936589122,1
10,466,-0.9347596765,0.4962985516,1
10,474,-0.6546633244,0.3877394199,1
10,482,-0.6095532775,0.07263824344,1
10,490,-1.012664437,-1.11831069,1
18,10,-0.1506456137,2.724701881,1
18,18,-0.2218657434,2.902267933,1
18,26,-0.1860933602,2.872261286,1
18,34,-0.3105285168,2.553636074,1
18,42,-0.4740598798,2.644216537,1
18,50,-0.3557354808,2.534616232,1
18,58,-0.3418369293,1.782459021,1
18,66,-1.060838223,1.259193182,1
18,74,NaN,NaN,2
18,82,NaN,NaN,2
18,90,-2.474132538,3.568345308,1
18,98,NaN,NaN,2
18,106,-1.926261902,2.846626043,1
18,114,NaN,NaN,2
18,122,-1.577397704,2.105996132,1
18,130,-1.138497114,2.07549119,1
18,138,-0.8617323637,2.413033962,1
18,146,-1.009283662,2.50349617,1
18,154,-1.025033593,2.769685984,1
18,162,-1.026715755,2.360485077,1
18,170,-0.9441314936,2.058976173,1
18,178,-0.5727522373,1.319609404,1
18,186,-0.9474503994,1.097157478,1
18,194,-1.540893555,1.37814486,1
18,202,-0.2734072208,1.463236451,1
18,210,0.05259770155,2.01637125,1
18,218,0.03700388968,2.445836067,1
18,226,0.03342212737,2.609101534,1
18,234,0.1047231853,1.770627379,1
18,242,0.04400596023,1.622353554,1
18,250,-0.01530474424,1.817755461,1
18,258,-0.2767004967,1.239705443,1
18,266,-0.07726110518,1.002272367,1
18,274,0.1002391428,1.596272707,1
18,282,0.1718825698,1.456408381,1
18,290,0.2499556839,1.13225317,1
18,298,-0.01964752376,1.291593313,1
18,306,0.1997046769,0.5955846906,1
18,314,0.7296686172,0.5708627105,1
18,322,0.4767562747,0.9031769633,1
18,330,0.5497152805,1.236614227,1
18,338,0.9392160773,1.087924838,1
18,346,0.9579701424,1.002929926,1
18,354,0.7634643912,0.5675479174,1
18,362,0.4468218088,0.09418284893,1
18,370,0.6326607466,0.1265261769,1
18,378,0.4772883058,0.8937708139,1
18,386,0.2618103027,0.2462385893,1
18,394,0.02720289677,0.06239891052,1
18,402,-0.1523546576,0.3810879886,1
18,410,0.03742642701,0.6396486759,1
18,418,-0.1657855362,0.8462312818,1
18,426,-0.2078151256,0.7470431328,1
18,434,0.1706537902,0.5980556011,1
18,442,-0.2174645662,0.1588684916,1
18,450,-0.6868174076,0.2058391273,1
18,458,-0.935454011,0.4212399721,1
18,466,-1.014913321,0.3602778912,1
18,474,-1.682238579,-0.1543437243,1
18,482,-1.101237297,-0.1214516908,1
18,490,-0.8807098269,0.2812597454,1
26,10,-0.27020818,1.767886639,1
26,18,0.1793652773,2.023189783,1
26,26,-0.1735053957,2.757877827,1
26,34,-0.7573691607,2.176759481,1
26,42,-0.6500934362,2.13688159,1
26,50,-0.1344198287,2.02778101,1
26,58,-0.2954443097,1.401601911,1
26,66,NaN,NaN,2
26,74,-0.7855331898,1.899600029,1
26,82,-1.729965329,-1.073412895,1
26,90,NaN,NaN,2
26,98,-2.80199337,2.640474319,1
26,106,-2.071770191,3.147014618,1
26,114,NaN,NaN,2
26,122,-1.214216471,2.118442297,1
26,130,-1.106618404,2.27533102,1
26,138,-0.8533159494,2.592042685,1
26,146,-0.6296610236,2.50620389,1
26,154,-0.6642606854,2.03145051,1
26,162,-0.8117711544,1.975053191,1
26,170,-1.003537178,1.733609319,1
26,178,-1.019655228,1.057734251,1
26,186,-1.184534311,0.693890214,1
26,194,-1.703682542,0.5922906399,1
26,202,-0.5559048057,1.550350666,1
26,210,0.007936745882,2.209184647,1
26,218,0.03886933625,2.799542189,1
26,226,0.1763639599,2.110963583,1
26,234,0.2932046354,1.571490645,1
26,242,0.1779093742,1.486468315,1
26,250,0.3249003887,1.582663894,1
26,258,0.4175331891,0.7880654335,1
26,266,0.2159265578,0.7123163939,1
26,274,0.04963098839,1.142612696,1
26,282,-0.03808379173,1.161672115,1
26,290,-0.1617437005,0.7838410139,1
26,298,-0.2386581451,0.9368706942,1
26,306,0.1683659852,0.2108507156,1
26,314,0.1779311895,0.2803839445,1
26,322,0.08057492971,0.8944800496,1
26,330,0.3008336127,1.463293314,1
26,338,0.3773809671,1.232258201,1
26,346,0.05598783493,0.6335533857,1
26,354,0.3025661409,0.3813328147,1
26,362,0.5125253201,0.2691320181,1
26,370,0.6364290714,0.762940228,1
26,378,0.4487376213,0.6831744909,1
26,386,0.1678355783,-0.05570307374,1
26,394,-0.09750945866,0.1762213707,1
26,402,-0.09043540061,0.3410755396,1
26,410,0.2801849544,1.108095884,1
26,418,0.2188966572,1.493251562,1
26,426,-0.1344663799,1.18285799,1
26,434,-0.302272141,0.6985756159,1
26,442,-0.6451119184,0.6831609011,1
26,450,-0.7480524182,0.5908054113,1
26,458,-0.7032324076,0.4449532628,1
26,466,-0.5958764553,0.392804265,1
26,474,-0.4821900725,-0.003021359444,1
26,482,-0.6151963472,0.1705317199,1
26,490,-0.6020700932,0.7888088226,1
34,10,-0.770778656,1.207552314,1
34,18,-0.5347920656,1.711582422,1
34,26,-0.3317993283,1.549727201,1
34,34,-0.7567728758,1.421999216,1
34,42,-0.7868222594,1.784839392,1
34,50,-0.216791749,1.455090046,1
34,58,-0.3879263103,1.50028801,1
34,66,-0.8970585465,1.424196839,1
34,74,-0.7767388821,1.946065664,1
34,82,0.06622499228,2.585718155,1
34,90,NaN,NaN,2
34,98,NaN,NaN,2
34,106,NaN,NaN,2
34,114,-1.692885995,1.721036911,1
34,122,-0.8959454298,2.642880678,1
34,130,-0.6141726375,2.702787399,1
34,138,-0.2768349648,2.6581738,1
34,146,-0.249135077,2.16866827,1
34,154,-0.8845659494,1.749760628,1
34,162,-0.9040728211,1.903334856,1
34,170,-0.7266142964,1.891355872,1
34,178,-0.9302262068,1.595437169,1
34,186,-1.060112476,1.210521579,1
34,194,-1.087542534,1.496795893,1
34,202,-0.6215598583,1.700189114,1
34,210,-0.1939201951,2.438021183,1
34,218,-0.0511238277,2.941866398,1
34,226,0.4832404852,1.387146592,1
34,234,0.8905596137,1.486148834,1
34,242,-0.1146957278,1.481483221,1
34,250,0.007288858294,2.133921623,1
34,258,0.5951200128,1.512251973,1
34,266,0.1534422189,1.069683671,1
34,274,-0.3094471097,1.210079789,1
34,282,-0.6028869152,1.434945822,1
34,290,-2.221819639,1.122942567,1
34,298,-0.668415904,0.501229763,1
34,306,-0.08629694581,0.3305523396,1
34,314,0.01578211784,0.8732059598,1
34,322,-0.06505697221,1.088792562,1
34,330,0.1867451668,1.126922131,1
34,338,0.2708330154,0.8407382369,1
34,346,0.1821178049,0.6697996259,1
34,354,0.3035705984,0.7383009195,1
34,362,0.4668320715,0.4977996349,1
34,370,0.3117565513,0.6491120458,1
34,378,0.09396764636,0.7090505362,1
34,386,0.1779821515,0.4671400189,1
34,394,0.05835096538,0.4019783735,1
34,402,-0.05324421078,0.2655372024,1
34,410,0.19185929,1.008321881,1
34,418,0.2811481953,1.218356013,1
34,426,-0.04448792338,1.060630083,1
34,434,-0.2066221237,0.8079767823,1
34,442,-0.306057483,0.8666042089,1
34,450,-0.7021205425,0.6256151199,1
34,458,-0.7881776094,0.7397075295,1
34,466,-0.6762458086,0.7441338301,1
34,474,-0.4204936624,0.5379697084,1
34,482,-0.5103943348,0.7251323462,1
34,490,-0.7784899473,0.1172808707,1
42,10,-0.7429597974,1.148790359,1
42,18,-0.7654934525,1.682242155,1
42,26,-0.992662847,1.405025959,1
42,34,-1.192053795,1.441941738,1
42,42,-1.013577223,1.797249079,1
42,50,-0.4781588316,1.427071691,1
42,58,-0.2772273421,1.58741641,1
42,66,-0.853592217,1.548326731,1
42,74,-2.667674541,0.1379065514,1
42,82,-1.040464044,2.345212936,1
42,90,-1.49635613,2.465737104,1
42,98,-1.467555404,3.29702878,1
42,106,-1.012522459,3.35446763,1
42,114,-0.3568537831,2.050231695,1
42,122,-0.4960618615,2.652329922,1
42,130,-0.441511929,2.752176046,1
42,138,-0.117510736,2.360570192,1
42,146,-0.472479552,1.962846756,1
42,154,-0.917696178,1.717374325,1
42,162,-0.9133797884,1.621419311,1
42,170,-0.4230960608,1.594537735,1
42,178,-0.6867911816,1.83197701,1
42,186,-0.803198576,1.704337001,1
42,194,-0.7759367824,1.636240125,1
42,202,-0.6841971874,1.706223726,1
42,210,-0.1912827492,2.211140156,1
42,218,0.2010154724,1.947178841,1
42,226,0.4239248633,1.386891603,1
42,234,0.302641809,1.310451508,1
42,242,-0.3944149017,1.300300479,1
42,250,-0.3242165446,1.603724003,1
42,258,-0.0601349771,1.608054042,1
42,266,-0.1944425702,1.359058142,1
42,274,-0.5027131438,1.282315969,1
42,282,-0.4567783475,1.235558033,1
42,290,-0.578350544,1.00235033,1
42,298,-0.713157475,0.695238471,1
42,306,-0.3551041484,0.7962667942,1
42,314,-0.2927331626,1.123967528,1
42,322,-0.2674528956,1.216623783,1
42,330,0.01370141655,0.7953532934,1
42,338,-0.04135745764,0.2753077745,1
42,346,0.2563881874,0.3626607656,1
42,354,0.3489567637,0.6541916132,1
42,362,0.1630217135,0.546576798,1
42,370,-0.176992476,0.7604891658,1
42,378,-0.1342136264,0.8247228861,1
42,386,0.1653341502,0.679913342,1
42,394,0.09510013461,0.5847831964,1
42,402,0.1782731414,0.7489317656,1
42,410,0.4422437549,0.8917459249,1
42,418,0.1003616303,0.92603755,1
42,426,-0.4584006667,0.7299567461,1
42,434,-0.4893302917,0.663343668,1
42,442,-0.3465010524,0.4207393527,1
42,450,-0.3427895904,0.4783659577,1
42,458,-0.7220746875,0.5291731358,1
42,466,-0.654537499,0.8854424953,1
42,474,-0.4145492017,0.8141559958,1
42,482,-0.6457711458,0.517806828,1
42,490,-0.6246705055,-0.01696634293,1
50,10,-0.1922131777,1.067783237,1
50,18,-0.3896227479,1.526098371,1
50,26,-0.6442672014,1.580195308,1
50,34,-0.9141513109,1.89437151,1
50,42,NaN,NaN,2
