PIVlab, ASCII chart output - 03-May-2024
FRAME: 1, filenames: A:[1]MAX_Pos001_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi & B:[2]MAX_Pos001_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
10,10,0.0720744133,0.9267361164,1
10,18,0.154766798,0.7658103704,1
10,26,0.1781359613,0.8187863827,1
10,34,-0.0472767055,0.9828893542,1
10,42,-0.04910689592,0.7847797871,1
10,50,0.2972793281,0.2615149021,1
10,58,NaN,NaN,2
10,66,-0.1087775081,1.390373945,1
10,74,-0.3739429712,1.398916602,1
10,82,-0.6963624358,1.474210143,1
10,90,-0.6951442957,1.75525701,1
10,98,-0.7082654834,2.236483097,1
10,106,-0.6846762896,1.827073932,1
10,114,-0.6023588777,1.016049504,1
10,122,-0.5781497955,1.567028403,1
10,130,-0.302418232,1.86894989,1
10,138,0.2161564529,1.94094038,1
10,146,0.626234293,1.96695447,1
10,154,0.5455918312,2.035059214,1
10,162,0.7887340784,1.34270668,1
10,170,1.067493796,1.008280158,1
10,178,0.8238190413,1.387631655,1
10,186,0.6960455775,1.485464811,1
10,194,0.308868438,1.23957932,1
10,202,0.1224469244,0.9716227055,1
10,210,-0.5748309493,0.8831077814,1
10,218,NaN,NaN,2
10,226,NaN,NaN,2
10,234,0.8507269025,-0.1728064418,1
10,242,0.8324790597,-0.6726380587,1
10,250,1.112568378,-0.3479813039,1
10,258,1.670572877,-0.9971908331,1
10,266,1.033223391,-0.3942066431,1
10,274,0.7071266174,0.1437980682,1
10,282,1.015952945,0.05897960067,1
10,290,0.8533440828,0.06633491814,1
10,298,0.6464295387,0.2654481232,1
10,306,0.7337700129,0.2468075752,1
10,314,0.6426593065,-0.08968743682,1
10,322,0.5363209248,-0.1637961268,1
10,330,0.3711476922,-0.4017813206,1
10,338,0.1801455319,-0.1476281285,1
10,346,0.4412938654,-0.2192987204,1
10,354,0.8085072041,-0.2360438555,1
10,362,0.6573129296,-0.1110719293,1
10,370,0.5875728726,-0.3942528665,1
10,378,0.4488744736,-0.6769812107,1
10,386,0.4563162923,-1.20418489,1
10,394,0.6849787235,-1.321901798,1
10,402,0.2319464684,-1.065672398,1
10,410,0.1503908634,-0.9625213146,1
10,418,0.3530056477,-1.028820515,1
10,426,0.5457029343,-0.7025569081,1
10,434,0.6602218747,-1.430331349,1
10,442,0.6301599145,-1.770897627,1
10,450,0.716675818,-1.622896791,1
10,458,1.26338172,-1.79653132,1
10,466,1.384881616,-1.664891481,1
10,474,0.9144868851,-1.242002249,1
10,482,0.5096499324,-1.069051504,1
10,490,0.0431959033,-0.9498671889,1
18,10,-0.09360532463,0.7500226498,1
18,18,0.03996606916,0.8545286059,1
18,26,0.151227355,1.075690866,1
18,34,0.2263776958,1.239766717,1
18,42,0.5028140545,0.9488657713,1
18,50,0.6990782619,0.6581802368,1
18,58,0.5938131213,0.4029247761,1
18,66,0.5024482608,0.7579132318,1
18,74,0.2476757318,0.805128336,1
18,82,-1.272346735,1.165967703,1
18,90,-1.317477703,2.177041531,1
18,98,-1.051707983,1.930266738,1
18,106,-0.8597690463,1.371531367,1
18,114,-0.612618804,1.118607998,1
18,122,-0.2568724155,1.465242505,1
18,130,-0.1196066886,2.204344273,1
18,138,0.0584063828,2.269793272,1
18,146,0.3343439698,2.488031864,1
18,154,0.001822367311,2.42654705,1
18,162,0.5617220998,1.295424938,1
18,170,1.080469012,0.8442577124,1
18,178,1.240508199,1.426392794,1
18,186,1.290129423,2.027307034,1
18,194,0.9606500864,1.852134585,1
18,202,0.4405511022,1.120818853,1
18,210,0.5066307187,0.5127517581,1
18,218,0.6925731897,0.3833548427,1
18,226,0.9232854247,0.57784307,1
18,234,0.07686507702,-0.05508925766,1
18,242,0.4154250622,-0.7497652769,1
18,250,0.5536195636,-0.2337474227,1
18,258,0.6381630898,-0.3975379169,1
18,266,0.7152715921,-0.2852812409,1
18,274,0.7707640529,-0.2160995156,1
18,282,0.9360038042,-0.2167355716,1
18,290,0.5366780758,0.05745337903,1
18,298,0.4998095632,0.1541041434,1
18,306,0.4243214726,-0.2417224944,1
18,314,0.01198258996,-0.3708173335,1
18,322,0.2494909763,-0.4493150413,1
18,330,0.5363818407,-0.4960435629,1
18,338,0.370413065,0.0194439292,1
