PIVlab, ASCII chart output - 03-May-2024
FRAME: 6, filenames: A:[6]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi & B:[7]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
10,10,-0.1539641768,0.5032507777,1
10,18,-0.4863654971,0.4115757644,1
10,26,-0.4570157528,0.4929736257,1
10,34,-0.4957407713,0.6965078115,1
10,42,-0.5395739079,0.8838610649,1
10,50,0.003875106573,0.5664033294,1
10,58,0.2192426026,0.431204617,1
10,66,0.664390862,0.8983060122,1
10,74,0.3568910658,0.9105547667,1
10,82,-0.03237953782,0.4958404303,1
10,90,0.1890642643,0.4864823222,1
10,98,0.5144773722,0.6430717111,1
10,106,0.3129950464,0.6395409703,1
10,114,0.2111788988,0.6355395913,1
10,122,-0.1589648426,0.8821034431,1
10,130,-0.3435985148,1.181714296,1
10,138,-0.2333596349,1.543415666,1
10,146,-0.4971544743,0.539573431,1
10,154,-0.733489871,0.5201374888,1
10,162,-0.194812417,0.5356182456,1
10,170,-0.4201470912,0.2462406158,1
10,178,-0.1516701728,0.0913644731,1
10,186,0.06609660387,0.2012314796,1
10,194,0.1836867034,0.5593417883,1
10,202,-0.03036269546,0.8064396381,1
10,210,-0.4716075361,0.07985419035,1
10,218,-0.2974797785,0.1723777652,1
10,226,0.1078456044,0.1591648757,1
10,234,-0.1588959396,0.7074667811,1
10,242,-0.3344436884,0.491522193,1
10,250,-0.1409053802,0.8527926803,1
10,258,-0.1531253457,1.342045546,1
10,266,0.08724492788,0.77535218,1
10,274,0.06202328205,0.8596832752,1
10,282,0.7600352168,0.4105385542,1
10,290,0.7421571612,-0.06497742236,1
10,298,0.474640727,-0.3284716308,1
10,306,0.4459420443,0.4529204965,1
10,314,0.5288453698,0.3489017785,1
10,322,0.4008809328,0.03271868825,1
10,330,0.06219607592,-0.1916710734,1
10,338,-0.1994985193,0.005004361272,1
10,346,-0.1994042099,0.01071943343,1
10,354,-0.02294872701,-0.1605807245,1
10,362,0.2060495317,-0.5243486166,1
10,370,-0.001446738839,-0.2430921495,1
10,378,-0.3173748851,0.3884180188,1
10,386,-0.5537137985,0.5397918224,1
10,394,-0.93734622,0.6943464279,1
10,402,-0.3817200661,0.4120797515,1
10,410,-0.2708348334,-0.3429629505,1
10,418,-0.3199484646,-0.3782643676,1
10,426,-0.08726984262,-0.2651526034,1
10,434,-0.2460946888,-0.08472704887,1
10,442,-0.4614273012,-0.1175883412,1
10,450,-0.7324239016,0.3282566071,1
10,458,-0.4613626003,0.5553703904,1
10,466,-0.4003836215,0.821598947,1
10,474,-0.4537597299,0.544995904,1
10,482,-0.2884675264,0.3823743463,1
10,490,-0.6336330771,0.3482795954,1
18,10,-0.5304492712,-0.1059022546,1
18,18,-0.508036077,0.5404740572,1
18,26,0.06873911619,1.15923357,1
18,34,-0.08900741488,1.081369877,1
18,42,0.034006387,0.3602389991,1
18,50,-0.08512160182,0.2413051724,1
18,58,0.09906682372,0.3044588268,1
