PIVlab, ASCII chart output - 03-May-2024
FRAME: 7, filenames: A:[7]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi & B:[8]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
10,10,NaN,NaN,2
10,18,0.1662215143,2.01331234,1
10,26,0.239741385,1.469224691,1
10,34,NaN,NaN,2
10,42,-1.693482161,2.042360544,1
10,50,NaN,NaN,2
10,58,NaN,NaN,2
10,66,NaN,NaN,2
10,74,NaN,NaN,2
10,82,-0.09197926521,2.48414278,1
10,90,-0.1264126897,2.168465376,1
10,98,0.02809977531,2.644434214,1
10,106,NaN,NaN,2
10,114,-0.3409048319,2.206356287,1
10,122,-0.6721298695,2.017602444,1
10,130,-1.356286764,1.260268092,1
10,138,-1.856321573,2.011129379,1
10,146,-1.867669106,2.926167011,1
10,154,-1.585206509,1.845971584,1
10,162,-1.194949389,1.895270109,1
10,170,-1.06088984,2.033541441,1
10,178,-1.371043205,2.299746513,1
10,186,-1.36408329,2.177690029,1
10,194,-1.591736436,1.666720033,1
10,202,-1.850117564,1.589231968,1
10,210,-1.931980252,2.222448587,1
10,218,NaN,NaN,2
10,226,-1.358879805,3.017247677,1
10,234,-1.247975826,2.098486662,1
10,242,-1.369621873,2.593797445,1
10,250,-1.102455258,1.503401875,1
10,258,-0.8400357962,1.156918764,1
10,266,-0.5421956778,1.433379292,1
10,274,-0.5839278698,1.643544555,1
10,282,-0.3784014583,1.68846643,1
10,290,-0.36467278,1.244601607,1
10,298,NaN,NaN,2
10,306,-1.076091528,1.535194635,1
10,314,0.05241811275,1.246323466,1
10,322,0.2860205472,0.7012139559,1
10,330,-0.1087917686,0.5055180788,1
10,338,-0.1483715773,0.8630151153,1
10,346,-0.1207849383,1.326152921,1
10,354,-0.2320310175,0.8309279084,1
10,362,0.404956907,0.2070845068,1
10,370,-0.6083196998,-1.388150454,1
10,378,-0.06810945272,-0.1261138171,1
10,386,-0.09077572823,0.006084673107,1
10,394,-0.3494743109,0.3269789219,1
10,402,-0.3175611198,0.418328017,1
10,410,-0.1613644361,1.130587935,1
10,418,-0.8658483624,0.6952258348,1
10,426,-0.7907150984,0.6685723066,1
10,434,-0.2877126336,1.029687524,1
10,442,-0.255084455,1.036570907,1
10,450,-0.2907162905,1.013510227,1
10,458,-0.266272068,1.278502226,1
10,466,-0.6050849557,1.485596657,1
10,474,-0.6818072796,1.205302238,1
10,482,-0.3643685579,0.09094101191,1
10,490,-0.03040409088,0.2632654905,1
18,10,0.2985520661,2.906071186,1
18,18,-0.2760841846,1.825843334,1
18,26,-0.1954605579,1.511396527,1
18,34,-0.2774716616,1.539267659,1
18,42,-0.3651168942,2.081855059,1
18,50,0.1413260102,3.049826145,1
18,58,NaN,NaN,2
18,66,NaN,NaN,2
18,74,-0.7150844932,1.882112741,1
18,82,-0.8681166172,1.761775732,1
18,90,-0.786241591,1.940990329,1
18,98,-0.7448444366,1.676903367,1
18,106,-0.6454377174,1.791431785,1
18,114,-0.5962710977,1.326671481,1
18,122,-0.1699717045,1.698343992,1
18,130,0.338568449,1.816574931,1
18,138,-0.3583135605,1.765896201,1
18,146,-1.202938199,2.352730513,1
18,154,NaN,NaN,2
18,162,-0.9252538681,1.996871948,1
18,170,-0.9573043585,2.224354982,1
18,178,-1.169817805,2.136467457,1
18,186,-1.352402568,2.056632996,1
18,194,-1.356212258,1.619883776,1
18,202,-0.861656785,1.694468737,1
18,210,-0.7580029964,2.652932644,1
18,218,-0.9442349672,3.078971624,1
18,226,-1.066815972,2.538116932,1
18,234,-1.128750563,2.455947399,1
18,242,-0.7870902419,2.756195068,1
18,250,-0.5120799541,1.407654405,1
18,258,-0.308599472,1.08772099,1
18,266,-0.4367336333,1.172001004,1
18,274,-0.6258065701,1.548797011,1
18,282,0.1180630922,1.442156076,1
18,290,0.580889523,1.15416646,1
18,298,-0.7590010166,1.2014817,1
18,306,-0.5843580365,1.300749898,1
18,314,-0.9161658287,1.105246902,1
18,322,-0.9580661058,1.377102733,1
18,330,-0.5221434236,1.216475368,1
18,338,-0.5263621807,1.354777336,1
18,346,-0.714966774,1.419199944,1
18,354,-0.748303771,1.256931305,1
18,362,-0.3152549565,0.8634974957,1
18,370,-0.6135623455,0.5725350976,1
18,378,-0.8713226914,0.3441619277,1
18,386,-0.6473340392,0.1888486445,1
18,394,-0.7058808804,0.1559366584,1
18,402,-0.5012845397,0.201100409,1
18,410,-0.3219628632,0.1658346057,1
18,418,-0.6128979325,0.276512146,1
18,426,-0.5400623083,0.3466282487,1
18,434,-0.2975344062,0.6759940982,1
18,442,-0.4824489951,0.5493155718,1
18,450,-0.7458590865,0.04114127159,1
18,458,-0.2251829505,0.6071062684,1
18,466,0.07575619221,1.18117547,1
18,474,-0.1124541759,0.9898990393,1
18,482,-0.5466114283,0.4917052984,1
18,490,-0.5011005402,-0.3223111629,1
26,10,0.3008319139,2.621828794,1
26,18,0.1063278317,1.848661423,1
26,26,-0.4057325125,1.721509099,1
26,34,-0.5027368665,1.716878533,1
26,42,-0.3783352971,2.252369165,1
26,50,-0.3663572073,2.873073101,1
26,58,-0.5474979877,2.614645004,1
26,66,NaN,NaN,2
26,74,NaN,NaN,2
26,82,-0.5605566502,2.066360474,1
26,90,-0.9170905352,1.730625868,1
26,98,-0.9155005217,1.589891911,1
26,106,-1.020280123,1.614640355,1
26,114,-1.255839705,1.598545313,1
26,122,-0.9804977179,1.599884868,1
26,130,-0.4603691101,1.913233757,1
26,138,-0.5817261934,1.94807446,1
26,146,-0.876820147,1.994117737,1
26,154,-1.045993805,2.068757296,1
26,162,-1.318379998,2.052742243,1
26,170,-1.32237792,2.427843332,1
26,178,-1.547974706,2.386492252,1
26,186,-1.706438422,2.199527979,1
26,194,-1.095276475,1.813977957,1
26,202,-0.6105174422,2.128497601,1
26,210,-0.3463823795,2.459255457,1
26,218,-0.3630136251,2.324850798,1
26,226,-0.5976227522,2.105018854,1
26,234,-0.7872611284,2.041732311,1
26,242,-0.6245615482,1.77758193,1
26,250,-0.3245167732,1.340213776,1
26,258,-0.07973888516,1.217870951,1
26,266,-0.3384105563,1.31512785,1
26,274,-0.5390635729,1.610030532,1
26,282,-0.2793388367,1.645665169,1
26,290,-0.4624300897,1.289106846,1
26,298,-0.4582403898,0.9149208069,1
26,306,-0.4786537588,0.8656692505,1
26,314,-0.5359305739,1.14519918,1
26,322,-0.4569268227,1.545763493,1
26,330,-0.6559574604,1.563773394,1
26,338,-1.145116091,1.450662374,1
26,346,-1.269184828,1.323338747,1
26,354,-0.8908327818,1.095225096,1
26,362,-0.2122417688,1.05364573,1
26,370,-0.6697535515,0.4912796617,1
26,378,-0.9038453698,0.1551416665,1
26,386,-0.9648993611,0.2149545252,1
26,394,-0.6481467485,0.2525173128,1
26,402,-0.2988631725,0.2919174731,1
26,410,-0.3293071389,-0.03798863292,1
26,418,-0.4234992266,-0.0002624690533,1
26,426,-0.7069019675,0.5795499682,1
26,434,-0.9155109525,0.7875784636,1
26,442,-0.6408473849,0.474983573,1
26,450,-0.4915566444,0.2355311811,1
26,458,-0.528788209,0.5520919561,1
26,466,-0.4466276169,0.8548653126,1
26,474,-0.2979665995,1.028644323,1
26,482,-0.9181075096,0.7733624578,1
26,490,-1.734644532,0.614315629,1
34,10,-0.2373562753,2.646208763,1
34,18,-0.5567231178,1.963962555,1
34,26,-0.6654610634,1.633099556,1
34,34,-0.5802870989,1.8001405,1
34,42,-0.5466839075,1.887680054,1
34,50,-0.6017209291,1.948078871,1
34,58,-0.4847823381,2.009963512,1
34,66,NaN,NaN,2
34,74,-1.556345463,2.376402855,1
34,82,-0.950848937,2.087277889,1
34,90,-1.119940519,1.333875418,1
34,98,-0.9090830088,1.319619536,1
34,106,-1.443977952,2.122200966,1
34,114,-2.222849846,2.279357195,1
34,122,-1.309444666,1.612794876,1
34,130,-0.9466983676,1.586811543,1
34,138,NaN,NaN,2
34,146,-0.9693558216,1.79636848,1
34,154,-1.38001585,2.159403801,1
34,162,-1.411275744,2.082181692,1
34,170,-1.424025893,2.448069811,1
34,178,-1.659106016,2.504065752,1
34,186,-1.628570318,2.07411623,1
34,194,-1.081714392,2.005359888,1
34,202,-0.5526691079,2.438581944,1
34,210,-0.1050662696,2.527969837,1
34,218,-0.03385305405,2.23670435,1
34,226,-0.6881272197,1.812581182,1
34,234,-0.9319777489,1.566013098,1
34,242,-0.7204080224,1.358186245,1
34,250,-0.5799777508,1.186753392,1
34,258,-0.3882307708,1.421422005,1
34,266,-0.3650581837,1.702002764,1
34,274,-0.4450239539,1.80628407,1
34,282,-0.3711189032,1.506690264,1
34,290,-0.3197774887,0.9201170206,1
34,298,-0.6907199621,0.955987215,1
34,306,-1.194213629,1.307743073,1
34,314,-0.4686178565,1.407423735,1
34,322,-0.303483665,1.482660651,1
34,330,-0.5544940829,1.372318149,1
34,338,-1.118367791,1.425101757,1
34,346,-1.177897453,1.365570784,1
34,354,-0.7390801907,1.149488568,1
34,362,-0.4665259123,0.9371938705,1
34,370,-0.7680203319,0.4733566642,1
34,378,-0.7758923769,0.521848917,1
34,386,-0.7850327492,0.06647711992,1
34,394,-0.7366225719,-0.355856359,1
34,402,-0.5294781923,-0.121745117,1
34,410,-0.5474466681,0.1378179789,1
34,418,-0.7336275578,0.2981415987,1
34,426,-1.205200791,0.6875886917,1
34,434,-1.249722481,0.4934955835,1
34,442,-0.6913980246,0.5026803017,1
34,450,-0.7508330941,0.2400992215,1
34,458,-1.004193306,0.05208489299,1
34,466,-0.7848809958,0.1156084985,1
34,474,NaN,NaN,2
34,482,-2.095123529,0.3140375316,1
34,490,-1.760250449,0.9175906777,1
42,10,-0.6143755913,2.58915472,1
42,18,-0.981246829,2.190535545,1
42,26,-0.7557705641,1.467601895,1
42,34,-0.3797679543,1.622026205,1
42,42,-0.4427214861,1.740242243,1
42,50,-0.06384429336,1.810247421,1
42,58,0.6011135578,2.009738922,1
42,66,0.5313077569,1.997453928,1
42,74,-0.7109774947,1.119856238,1
42,82,-1.355069876,1.042916775,1
42,90,-1.037017226,1.181710243,1
42,98,-1.277879953,1.303614259,1
42,106,-2.042041779,2.224194765,1
42,114,-2.096384764,2.194362402,1
42,122,-1.932833314,1.43040204,1
42,130,-1.669858932,1.25042665,1
42,138,-1.386512041,1.412764192,1
42,146,-1.506048441,1.638755322,1
42,154,-1.590634942,2.507429361,1
42,162,-1.53387785,2.388208628,1
42,170,-1.629812717,2.47637701,1
42,178,-1.501064897,2.231936455,1
42,186,-1.181977749,2.514976025,1
42,194,-1.003970385,2.91930294,1
42,202,-0.6041615009,2.517487764,1
42,210,-0.2087739706,2.45503068,1
42,218,-0.2382227182,2.082726479,1
42,226,-0.9767533541,1.574290752,1
42,234,-0.8196573257,1.201186895,1
42,242,-0.3607615232,1.132423759,1
42,250,-0.8748995662,0.8511357307,1
42,258,-0.9735783339,1.246547222,1
42,266,-0.8755149841,1.880957246,1
42,274,-0.7427399755,1.825547695,1
42,282,-0.6631062627,1.496151686,1
42,290,-0.4174442887,0.9279471636,1
42,298,0.07620799541,1.337765574,1
42,306,-0.1371549964,1.958870888,1
42,314,-0.3680912852,1.542326331,1
42,322,-0.5761648417,1.239450932,1
42,330,-0.7702340484,1.375676513,1
42,338,-0.8322257996,1.612983584,1
42,346,-0.5806279778,1.763401031,1
42,354,-0.5063170195,1.148964763,1
42,362,-0.4492847323,0.6295638084,1
42,370,-0.5030691624,0.3738359213,1
42,378,-0.21452564,0.5462520719,1
42,386,-0.3385082483,0.0203987807,1
42,394,-0.6366024613,-0.3597991765,1
42,402,-1.649579763,-0.2095617801,1
42,410,-1.307766438,-0.5063585043,1
42,418,-0.96149683,0.3692023158,1
42,426,-1.017680764,0.6854804754,1
42,434,-0.760880053,1.19409585,1
42,442,-0.5024372339,1.183010817,1
42,450,-0.7524689436,0.03078892827,1
42,458,-1.108249664,-0.2700660825,1
42,466,-0.3971579671,-0.5418462753,1
42,474,-0.3521441817,-0.7039097548,1
42,482,-0.3709439039,-0.9321299791,1
42,490,-0.7152665257,0.2816979885,1
50,10,-0.5690416694,2.657266617,1
50,18,-0.7820929885,2.145144463,1
50,26,0.4315550923,-0.0458368063,1
50,34,NaN,NaN,2
