PIVlab, ASCII chart output - 03-May-2024
FRAME: 1, filenames: A:[1]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi & B:[2]MAX_Pos002_TimeSrs003_TgKrt18GFP_K4K8MOYSLinj-2.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
10,10,-0.7082355022,1.5157125,1
10,18,-0.6241375804,1.139058828,1
10,26,-0.222617209,1.304659843,1
10,34,0.134373799,1.185232401,1
10,42,0.5605672598,1.450081825,1
10,50,0.3668336272,1.621736526,1
10,58,-0.1532855779,1.136502147,1
10,66,-0.1679564714,1.131836772,1
10,74,-0.519288063,1.294073701,1
10,82,-0.7266480327,1.805823684,1
10,90,-0.1721131802,1.463305831,1
10,98,0.2064036578,1.056823134,1
10,106,0.4183986485,1.223215938,1
10,114,-0.03646525741,1.41297555,1
10,122,-0.3957409263,0.5894091725,1
10,130,-0.2945897579,0.556163609,1
10,138,-0.4073905349,0.4115774035,1
10,146,-0.7207049131,0.8074453473,1
10,154,-0.6108936071,0.931841135,1
10,162,-0.3864629865,1.071020365,1
10,170,-0.4546432495,1.102460027,1
10,178,-0.7057542801,1.006355286,1
10,186,-0.8685668707,1.075997949,1
10,194,-0.4139667451,0.8530601263,1
10,202,0.001985967159,0.7614255548,1
10,210,-0.01586776972,0.409787178,1
10,218,0.0850096643,0.04091355205,1
10,226,0.4756069183,-0.04639270902,1
10,234,0.6956487298,0.719655633,1
10,242,0.7075329423,0.5613646507,1
10,250,0.8558709621,0.2206279337,1
10,258,1.176237702,-0.2876785398,1
10,266,1.245042086,0.2492842376,1
10,274,1.257366657,0.4124727249,1
10,282,1.117052078,0.2735945582,1
10,290,0.7637738585,0.162406683,1
10,298,0.47663486,0.345980823,1
10,306,0.2996276319,0.4882565439,1
10,314,0.328076005,0.2893420458,1
10,322,0.6569387317,-0.1467627287,1
10,330,1.18943572,-0.7120585442,1
10,338,NaN,NaN,2
10,346,0.8846979141,0.294721514,1
10,354,0.7490736246,0.1791473627,1
10,362,0.5726920962,0.7791104317,1
10,370,0.2585432529,1.047461033,1
10,378,0.3798676133,0.2328814119,1
10,386,0.6358708739,0.1795398891,1
10,394,0.8769986033,-0.06016977876,1
10,402,1.204254627,0.02531510592,1
10,410,1.774443388,0.6586508155,1
10,418,1.545274496,0.0746793896,1
10,426,1.437223077,-0.2762798071,1
10,434,0.8588514328,-0.08797238767,1
10,442,0.5309601426,-0.1243274361,1
10,450,0.6415138245,0.1857510358,1
10,458,0.6186484098,0.9647773504,1
10,466,0.8217417598,1.493091464,1
10,474,1.086504936,1.253674984,1
10,482,0.7829647064,0.5713525414,1
10,490,0.06408014894,-0.4307057858,1
18,10,-0.984410882,0.6268208027,1
18,18,-0.3133703768,0.8963390589,1
18,26,-0.08368521929,1.298786163,1
18,34,-0.1654742807,1.371597767,1
18,42,0.2314868271,1.914604425,1
18,50,0.179974243,1.902889371,1
18,58,-0.3408099413,1.07114172,1
18,66,-0.4974537492,0.7466008663,1
18,74,0.06462293863,1.257551551,1
18,82,-0.2243978679,1.467283487,1
18,90,-0.5886996984,1.300833464,1
18,98,-0.1311707199,0.8456432819,1
18,106,0.1821991503,0.6031813622,1
18,114,-0.3569770157,1.046218395,1
18,122,-0.7857031226,0.8598589301,1
18,130,-0.4094779789,1.077436924,1
18,138,-0.3004965782,0.8668712378,1
18,146,-0.2492414862,0.8867685795,1
18,154,-0.1390105337,0.716039598,1
18,162,0.181401372,0.7763742208,1
18,170,0.2557291985,0.9952464104,1
18,178,0.3078829944,1.021936536,1
18,186,0.5641319752,1.140137672,1
18,194,0.5356177092,0.9550850391,1
18,202,0.4507288337,0.727204442,1
18,210,0.2268456221,0.2510399818,1
18,218,0.2767542601,0.3158226013,1
18,226,0.5583495498,0.7807246447,1
18,234,0.8845472336,1.012506366,1
18,242,0.6278001666,0.7978366017,1
18,250,0.8824990988,0.309199512,1
18,258,1.212888718,0.1025488824,1
18,266,0.9854795933,0.4470639825,1
18,274,1.106672883,0.3561422825,1
18,282,1.188200235,-0.2356442958,1
18,290,0.595954299,-0.8974580765,1
18,298,0.344663918,-0.4807263017,1
18,306,0.5531256795,-0.01832848787,1
18,314,0.8430792689,0.1174189895,1
18,322,1.127443075,-0.1509325653,1
18,330,1.264523745,-0.6621932983,1
18,338,0.9929704666,0.2753465176,1
18,346,0.3971070051,0.3430124521,1
18,354,0.7155536413,0.09876990318,1
18,362,1.013661385,0.3553533852,1
18,370,0.8515512943,0.4396544695,1
